ESCS,PVxSCIE,REGION
1.03,318.0556,Asia
-2.8962,390.1356,Americas
-1.3447,262.9877,Europe
0.1725,359.2121,Europe
0.6528,553.1967999999999,Europe
-1.1606,430.3721000000001,Asia
-2.1196,349.17130000000003,Asia
-0.6295,385.7618000000001,Asia
-0.2056,459.4123000000001,Europe
-0.0133,446.9613,Europe
-0.2387,417.1455,Americas
-0.555,312.1131,Asia
0.9579,445.88380000000006,Europe
-1.0708,415.5184,Americas
-1.5385,386.5777000000001,Europe
-1.1051,335.8043,Europe
0.2281,439.4681,Europe
-0.5152,528.6070000000002,Europe
-0.44695237864860504,357.7757,Otro
1.2191,468.7040999999999,Europe
-0.8054,417.9141,Europe
0.5156,474.6842,Europe
-1.7719,374.6016000000001,Americas
-0.9945,485.70130000000006,Europe
-1.8118,367.7409,Europe
-2.7202,565.6486000000001,Europe
0.7989,360.5482,Europe
-0.0426,557.7119,Oceania
-0.9752,453.53100000000006,Asia
-0.5121,374.9771,Americas
-0.3932,529.4201,Europe
-0.8955,454.9052,Americas
-1.1077,273.2655,Otro
-0.1676,482.3776,Asia
-2.4958,479.7966,Americas
-0.1423,615.5464,Asia
-1.1536,402.6496,Asia
-0.9129,270.9868,Europe
-0.6506,356.8371,Americas
-2.2372,298.4536,Asia
-2.1084,479.1834,Otro
0.9493,569.421,Europe
0.1022,476.9378999999999,Asia
0.3937,328.0767,Asia
-0.4288,541.4352000000001,Europe
0.5385,514.2908,Americas
0.258,528.0045,Americas
0.0138,406.21100000000007,Europe
0.4768,548.3102999999999,Asia
0.6679,487.0651,Europe
-0.7455,528.3611,Europe
-0.293,526.9319,Americas
-0.3464,499.5208,Europe
1.0255,618.6784,Oceania
-1.1853,409.8311,Europe
-3.7193,292.7239,Africa
-0.6859,262.50069999999994,Asia
-2.6368,317.44179999999994,Europe
0.3247,478.3313999999999,Asia
0.1272,521.3632,Europe
-1.1355,416.0847,Europe
0.4831,452.1858,Asia
1.3391,644.7676999999999,Europe
-1.3904,436.1532,Africa
0.7271,471.5867,Asia
0.0466,608.5628999999999,Asia
-0.1212,552.4335000000001,Asia
0.11972009202453987,451.6713,Europe
-0.6609,476.4536,Oceania
0.3323947144799456,370.4787,Europe
1.0089,767.1890000000001,Asia
-0.2988,305.94570000000004,Asia
-0.5394,385.3888,Americas
-0.5604,389.3068999999999,Europe
0.6224,315.99910000000006,Asia
0.3401,544.2075,Asia
0.4346,498.9006,Europe
-0.7826,474.7866,Asia
-4.199,347.7902,Americas
-0.4289,350.34770000000003,Europe
-1.2214,453.3844,Europe
0.8314,614.3266000000001,Europe
-1.0206,369.8059,Europe
-0.9257,418.8815,Asia
-0.6452,607.6501000000001,Europe
1.2265,641.986,Europe
-0.9458,457.4599999999999,Asia
0.2959,488.7666,Europe
0.9398,457.3946,Asia
-1.1514,421.1847,Asia
-0.4829,339.2394,Europe
-0.935,471.70859999999993,Americas
0.5915,532.1252000000001,Asia
-0.7875,407.1596,Europe
1.2176,489.661,Oceania
0.8638,474.812,Americas
0.5793,498.1866999999999,Otro
-0.9254,492.1275,Europe
0.9863,640.6346,Europe
0.1131,504.7431,Europe
0.9067,632.3543000000001,Asia
0.2387,657.463,Americas
1.0485,461.4509999999999,Europe
-1.3085,431.2807,Europe
-2.0272,372.6889,Europe
-0.3552,355.1249,Europe
0.297,460.6697,Asia
0.85,690.3297999999999,Europe
-1.3669,469.2642,Europe
0.4359,499.1081,Asia
1.1631,674.1045,Europe
1.3931,448.0588000000001,Europe
0.132,393.2542,Asia
-0.378,489.546,Asia
0.1396,545.5896,Oceania
1.4662,456.2696000000001,Asia
0.1437,501.2173,Europe
-1.2774,436.6429,Europe
-2.3098,439.5201,Europe
-1.5629,335.1981,Asia
0.0886,458.8884999999999,Europe
1.4072,636.1306000000001,Americas
-0.4739,356.88100000000003,Europe
0.9731,581.8091,Europe
0.5185,341.63839999999993,Europe
0.1696,538.6755,Europe
-1.06,319.7968,Asia
0.8898,352.5249,Asia
-0.6131,398.6284,Asia
0.9359,622.1258999999999,Europe
-2.2224,590.8688999999999,Asia
-1.3804,342.18339999999995,Asia
-1.2787,504.6053,Otro
-1.3535,339.6495,Africa
1.0808,598.4582,Asia
-1.4137,404.9657,Europe
-0.0823,556.6313,Europe
0.8497,491.4021000000001,Europe
-0.8589,349.8916,Europe
1.4569,429.1306,Americas
1.1136,411.75200000000007,Asia
-0.2895,293.9440000000001,Asia
-1.7994,382.26839999999993,Asia
-1.7157,341.14660000000003,Africa
0.7156,463.1698,Europe
-1.9402,403.6148,Americas
-0.2982,594.3762,Europe
0.9029,493.77019999999993,Europe
0.0723,584.3284000000001,Asia
0.7004,718.0763999999999,Americas
-0.1698,332.6906,Americas
1.0982,371.2646,Asia
-0.3,263.3676,Asia
1.0089,635.5761,Europe
-0.1182,592.8956,Europe
-0.4524,472.3544,Europe
-2.0611,415.6879,Europe
-1.7464,371.6800999999999,Asia
-1.9507,393.4496,Europe
0.6754,580.3372,Otro
-1.4599,374.6403,Europe
0.7704,730.5582000000002,Asia
-1.9028,335.6065,Americas
-0.5343,427.6127,Asia
-2.4332,372.2282,Americas
-1.0651,474.0446,Europe
-0.0611,520.4573,Asia
-0.1429,613.9308,Europe
-0.1075,429.4608999999999,Europe
1.254,587.5367000000001,Europe
-0.6714808089427425,466.8174,Americas
-1.2745,544.0838999999999,Americas
-0.4937,495.2851,Europe
0.557,535.4661,Europe
-1.1572,503.6196,Oceania
0.7989,517.5593,Asia
0.1508,645.6384,Asia
-0.2672,548.1577,Europe
-1.5349,623.7783999999999,Asia
-1.3,496.08260000000007,Europe
-0.9624,476.8814,Asia
-1.2986,425.4359,Americas
-1.5914,433.3753,Europe
1.1734,528.6164,Europe
0.3604,423.1932999999999,Americas
-0.8481,380.6830000000001,Asia
-0.2838,360.0336,Americas
-0.1273,608.705,Europe
-2.822,350.3252,Americas
0.052,372.4985,Americas
-2.2639,402.0508,Americas
-0.5016,647.4992,Europe
1.2184,559.3239000000001,Americas
0.9035,602.8089000000001,Europe
-0.4217,349.1536,Americas
1.1784,438.46990000000005,Europe
-0.8683,511.6117,Europe
-1.5967,342.7417,Europe
-0.4844,497.4722,Europe
-1.8234,323.99069999999995,Europe
0.2724,265.6057,Americas
-1.0183,298.226,Europe
1.2457,594.1765,Europe
0.1312,436.99799999999993,Asia
1.4221,608.4792,Europe
-2.3174,325.6018,Asia
-1.0094,313.433,Americas
-0.7401,486.9492,Europe
0.0616,440.3938,Oceania
0.4683,459.193,Europe
1.2645,502.4877,Europe
0.1185,478.7724999999999,Americas
0.1199,477.5278,Europe
-0.2601,327.304,Otro
-1.2648,278.2173,Americas
-2.8326,285.2925000000001,Asia
-1.9839,473.78420000000006,Asia
0.19358047527942804,562.5346,Europe
0.8489,434.6598,Europe
0.5053,429.6471,Europe
-1.8579,297.07769999999994,Asia
-1.3423,435.9178,Europe
-0.1962,583.6795999999999,Europe
0.22389294091114118,488.0681999999999,Oceania
0.4094,444.1803,Otro
-1.8178,418.0152999999999,Oceania
-0.0855,542.7524000000001,Americas
-0.4195,352.99429999999995,Asia
-1.1909,410.5978999999999,Europe
-0.9607942721893491,321.7822,Americas
-0.6314,474.9538,Europe
0.7446,658.6377,Asia
-3.5034,392.9725,Americas
0.23721703958691912,480.3524000000001,Asia
-2.5186,316.8492,Asia
-1.3498,410.963,Asia
-1.895,300.0817,Asia
0.2423,499.8192,Asia
0.7223,588.7757999999999,Europe
-0.0806,390.49570000000006,Americas
-0.3575,622.8742,Europe
1.0425,522.0671,Europe
0.0222,469.1098999999999,Europe
-0.1485,435.53280000000007,Europe
0.877,513.7171999999999,Europe
-1.4696,437.2995,Asia
0.3228,561.128,Europe
-0.624,425.4883,Asia
-1.6606,400.1168,Asia
1.4835,561.7396,Asia
-1.4095,279.7363,Otro
-0.9651558788041292,338.8719,Americas
1.8627,639.1232000000001,Europe
1.1991,714.8921000000001,Europe
-1.3849,341.5691,Americas
-1.8638,357.21360000000004,Americas
-0.4574,402.9067999999999,Asia
-1.8158,320.3258,Asia
-2.0661,467.3413000000001,Europe
-0.1085,462.1453,Europe
0.0247,351.0856,Asia
0.556,355.0884,Americas
0.4506,399.4234,Americas
-0.5522,603.9396,Asia
-0.5217,373.6248,Europe
-1.3493,247.8173,Asia
-0.901,448.6776,Americas
-1.4505,400.1356,Asia
0.2379,361.0391,Europe
0.6777,386.729,Americas
0.4233,454.5853,Asia
-0.9619,531.6738,Europe
-0.7051,544.5402,Europe
1.3236,481.1431,Europe
0.3441,392.7937,Europe
-2.927,402.7557,Americas
-0.9694,381.4582,Americas
-0.7906,398.3217,Americas
-0.3726,397.448,Americas
0.4117,376.1661,Asia
-0.7347,334.06590000000006,Americas
-1.181,278.7162,Asia
-1.3334,414.50160000000005,Asia
0.3326,412.8157,Asia
-0.5256,268.9947,Otro
-2.3732,267.008,Americas
-0.1693,603.8527,Europe
-0.2405,478.3746,Europe
-0.3293,448.632,Asia
-0.0761,360.2819,Asia
0.9872,316.6306000000001,Europe
-1.3764,361.93820000000005,Europe
0.6292,328.9449,Americas
0.5572,379.37,Asia
-0.0785,358.18230000000005,Europe
-0.2302,536.0952,Europe
-2.9588,363.2594,Americas
-0.1516,379.7134,Europe
1.1432,661.3528000000001,Europe
1.2848,535.8691000000001,Asia
-1.5371,441.066,Americas
-0.4286,297.2154,Americas
0.5523,523.061,Europe
1.296,680.4658999999999,Europe
-0.202,482.1824,Asia
-0.0003,597.6571,Europe
-0.9529,383.4880999999999,Americas
-1.1077,306.13109999999995,Americas
0.3673,316.5636,Americas
-2.615,385.829,Africa
-0.937,513.0973999999999,Asia
-0.1218,396.3474,Americas
1.0935,559.9847,Europe
-0.4499,439.5733,Europe
0.4762,461.9933,Europe
-0.6884,460.8684,Asia
0.2211,409.2097,Europe
-0.2904,404.7547,Asia
-0.9319,401.7473,Europe
1.0659,503.0482,Europe
0.4335,609.4593,Europe
1.0488,574.2090000000001,Americas
-2.8299,455.3062,Asia
0.509,679.6521,Europe
-0.5696,540.1637000000001,Asia
-1.6911,339.8465,Americas
0.1634,599.8806,Asia
-1.0041,415.31180000000006,Asia
-0.1015,459.7356000000001,Americas
-0.2325,550.2185,Asia
-0.4889,462.95110000000005,Europe
-0.2719,365.5697,Americas
-1.2402,538.89,Europe
-1.0942,294.6083,Asia
-0.9354,509.1893,Americas
-1.6579,331.3868,Asia
0.5222,599.1808,Europe
0.4725,294.853,Europe
-1.4036,325.2941,Americas
-0.5611,306.2651,Asia
0.3912,457.9154,Europe
0.6323,505.4501,Europe
-0.7126,405.8813,Asia
-0.9614,412.7972,Europe
0.2804,425.3113,Europe
0.2922,491.6535,Europe
-0.8744,486.7003,Europe
0.0089,426.6070999999999,Europe
-0.2124,544.8770999999999,Europe
-0.747,627.7881,Americas
0.9011,358.07230000000004,Otro
-2.047,345.7832,Europe
-0.6646,535.7093,Otro
0.6281,305.4246,Europe
0.9155,382.5095,Europe
0.7578,380.1057,Asia
0.6263,620.6155000000001,Asia
0.5743,425.85660000000007,Americas
-1.4948,371.7549,Americas
-0.2112,571.7316,Asia
-0.9704,291.8369,Europe
0.5428,273.78110000000004,Europe
0.455,667.121,Europe
-1.6941,299.1484,Americas
-0.3438,524.5524,Europe
-2.8525,268.1629,Americas
0.1636,375.5768999999999,Americas
0.5992,456.8815,Europe
0.5846,530.114,Asia
-2.6416,359.0285,Asia
-2.8854,490.4167000000001,Asia
-1.7061,414.1509000000001,Europe
-2.7949,339.3231,Americas
0.827,675.8010999999999,Europe
1.1702,583.4194,Europe
0.6758,450.4107,Americas
0.6669,513.4643,Americas
0.5956,561.1671,Asia
-2.6478,318.7088,Asia
-0.849,490.1952,Europe
-1.3024,437.9796,Otro
-1.7925,357.26309999999995,Americas
1.0884,499.5570999999999,Europe
0.5742,410.6343,Europe
0.4066,581.7852,Americas
-1.0275,402.7912,Europe
0.2329,408.3072,Otro
0.5216,459.002,Europe
-2.3114,369.0714,Americas
-2.338,285.9945,Americas
-0.0324,335.6976,Asia
-0.1871,466.2102000000001,Asia
-0.064,512.1894999999998,Americas
-1.9671,399.7187,Europe
0.3143,514.0912000000001,Europe
-0.7153,381.8045,Europe
-0.5249,594.3835,Europe
-1.8144,457.57900000000006,Americas
-1.8599,506.9866,Europe
-1.6252,484.548,Americas
-0.7714,343.4443,Europe
-2.6127,360.1499,Americas
-1.2328,636.7313,Europe
0.5933,451.4318999999999,Americas
1.424,490.1647,Europe
-1.2657,295.87230000000005,Otro
0.7413,466.1793,Europe
-0.0951,512.4135,Asia
-1.2936,317.0892,Americas
-2.2293,343.03869999999995,Americas
1.2823,507.4694,Europe
0.3011,462.3822,Oceania
-1.9963,320.8892,Asia
1.3376,513.0611,Americas
-0.5178,413.3546,Otro
-1.818,544.818,Oceania
-0.2787,605.0252999999999,Europe
-2.9977,416.0189,Europe
0.4335,456.1984,Asia
0.9896,556.0408,Americas
-0.9178,447.67599999999993,Otro
-0.1493,440.1259,Americas
-1.3911,346.1342000000001,Americas
0.5239,496.3759999999999,Oceania
-1.2033,527.2019,Asia
0.6084,424.9648,Europe
-0.0063,440.1336,Europe
-0.9013,346.7834,Americas
-2.7983,395.5998,Europe
0.57,480.5488,Europe
1.2675,424.4587,Europe
0.725,411.7310000000001,Asia
0.3454,411.7764,Asia
1.1134,450.444,Europe
-3.2369,362.7513,Asia
-0.4952,477.7124,Europe
0.8581,574.166,Europe
-1.5481,372.7246999999999,Americas
1.43,664.7266,Asia
1.1034,506.4379,Europe
-1.7344,411.2396,Asia
0.8512,583.6292,Oceania
0.263,437.6852999999999,Asia
-0.9933,423.5392000000001,Europe
-0.4037,339.0287,Europe
-0.3414,377.9537,Oceania
-0.4932,433.60870000000006,Europe
-0.6306,411.3143,Europe
-2.2458,336.69710000000003,Europe
0.5792,578.8701,Americas
-1.4486,346.7107,Americas
0.8017,329.962,Europe
0.7051,455.1099,Asia
-1.7228,355.0923000000001,Asia
-1.0148,556.9321,Europe
-0.9752387652409521,307.0702,Americas
0.1112,350.3843,Oceania
-1.2986,436.1165,Asia
0.8982,686.8851,Asia
0.3349,479.0744000000001,Europe
0.1525,353.5104,Asia
0.9462,391.3066,Europe
-0.3979,662.5122,Europe
0.2842,463.42500000000007,Europe
-1.0451,430.4244,Asia
-1.5439,391.4921000000001,Asia
